AaegL5_1 | Aedes_aegypti_LVP_AGWG | AaegL5 | 310827022 | chromosome
NIGP01001549 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31087 | supercontig
NIGP01001550 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22084 | supercontig
NIGP01001551 | Aedes_aegypti_LVP_AGWG | AaegL5 | 107000 | supercontig
NIGP01001552 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34938 | supercontig
NIGP01001553 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35067 | supercontig
NIGP01001554 | Aedes_aegypti_LVP_AGWG | AaegL5 | 52799 | supercontig
NIGP01001555 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32088 | supercontig
NIGP01001556 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31680 | supercontig
NIGP01001557 | Aedes_aegypti_LVP_AGWG | AaegL5 | 65799 | supercontig
NIGP01001558 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36711 | supercontig
NIGP01001559 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26806 | supercontig
NIGP01001560 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28135 | supercontig
NIGP01001561 | Aedes_aegypti_LVP_AGWG | AaegL5 | 47294 | supercontig
NIGP01001562 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24921 | supercontig
NIGP01001563 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36469 | supercontig
NIGP01001564 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35181 | supercontig
NIGP01001565 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31660 | supercontig
NIGP01001566 | Aedes_aegypti_LVP_AGWG | AaegL5 | 59857 | supercontig
NIGP01001567 | Aedes_aegypti_LVP_AGWG | AaegL5 | 57578 | supercontig
NIGP01001568 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30048 | supercontig
NIGP01001569 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1000 | supercontig
NIGP01001570 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13536 | supercontig
NIGP01001571 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31796 | supercontig
NIGP01001572 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39763 | supercontig
NIGP01001573 | Aedes_aegypti_LVP_AGWG | AaegL5 | 46377 | supercontig
NIGP01001574 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33810 | supercontig
NIGP01001575 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34076 | supercontig
NIGP01001576 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32020 | supercontig
NIGP01001577 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28123 | supercontig
NIGP01001578 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30663 | supercontig
NIGP01001579 | Aedes_aegypti_LVP_AGWG | AaegL5 | 106865 | supercontig
NIGP01001580 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28165 | supercontig
NIGP01001581 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36062 | supercontig
NIGP01001582 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23173 | supercontig
NIGP01001583 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33630 | supercontig
NIGP01001584 | Aedes_aegypti_LVP_AGWG | AaegL5 | 54449 | supercontig
NIGP01001585 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32288 | supercontig
NIGP01001586 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1000 | supercontig
NIGP01001587 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28081 | supercontig
NIGP01001588 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24668 | supercontig
NIGP01001589 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34180 | supercontig
NIGP01001590 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27433 | supercontig
NIGP01001591 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22172 | supercontig
NIGP01001592 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21696 | supercontig
NIGP01001593 | Aedes_aegypti_LVP_AGWG | AaegL5 | 51001 | supercontig
NIGP01001594 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27489 | supercontig
NIGP01001595 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38468 | supercontig
NIGP01001596 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28445 | supercontig
NIGP01001597 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21477 | supercontig
NIGP01001598 | Aedes_aegypti_LVP_AGWG | AaegL5 | 4000 | supercontig
NIGP01001599 | Aedes_aegypti_LVP_AGWG | AaegL5 | 102390 | supercontig
NIGP01001600 | Aedes_aegypti_LVP_AGWG | AaegL5 | 13013 | supercontig
NIGP01001601 | Aedes_aegypti_LVP_AGWG | AaegL5 | 47281 | supercontig
NIGP01001602 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3000 | supercontig
NIGP01001603 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19710 | supercontig
NIGP01001604 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32525 | supercontig
NIGP01001605 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33673 | supercontig
NIGP01001606 | Aedes_aegypti_LVP_AGWG | AaegL5 | 52791 | supercontig
NIGP01001607 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25591 | supercontig
NIGP01001608 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2500 | supercontig
NIGP01001609 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23297 | supercontig
NIGP01001610 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24027 | supercontig
NIGP01001611 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31527 | supercontig
NIGP01001612 | Aedes_aegypti_LVP_AGWG | AaegL5 | 58653 | supercontig
NIGP01001613 | Aedes_aegypti_LVP_AGWG | AaegL5 | 9000 | supercontig
NIGP01001614 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28043 | supercontig
NIGP01001615 | Aedes_aegypti_LVP_AGWG | AaegL5 | 68480 | supercontig
NIGP01001616 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33693 | supercontig
NIGP01001617 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28204 | supercontig
NIGP01001618 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29978 | supercontig
NIGP01001619 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29980 | supercontig
NIGP01001620 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30856 | supercontig
NIGP01001621 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33102 | supercontig
NIGP01001622 | Aedes_aegypti_LVP_AGWG | AaegL5 | 54415 | supercontig
NIGP01001623 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33404 | supercontig
NIGP01001624 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26837 | supercontig
NIGP01001625 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24241 | supercontig
NIGP01001626 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35047 | supercontig
NIGP01001627 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23700 | supercontig
NIGP01001628 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34589 | supercontig
NIGP01001629 | Aedes_aegypti_LVP_AGWG | AaegL5 | 8969 | supercontig
NIGP01001630 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39066 | supercontig
NIGP01001631 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23655 | supercontig
NIGP01001632 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26696 | supercontig
NIGP01001633 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26504 | supercontig
NIGP01001634 | Aedes_aegypti_LVP_AGWG | AaegL5 | 48163 | supercontig
NIGP01001635 | Aedes_aegypti_LVP_AGWG | AaegL5 | 45424 | supercontig
NIGP01001636 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34403 | supercontig
NIGP01001637 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25805 | supercontig
NIGP01001638 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2000 | supercontig
NIGP01001639 | Aedes_aegypti_LVP_AGWG | AaegL5 | 47480 | supercontig
NIGP01001640 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25282 | supercontig
NIGP01001641 | Aedes_aegypti_LVP_AGWG | AaegL5 | 70428 | supercontig
NIGP01001642 | Aedes_aegypti_LVP_AGWG | AaegL5 | 127810 | supercontig
NIGP01001643 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31863 | supercontig
NIGP01001644 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28534 | supercontig
NIGP01001645 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25989 | supercontig
NIGP01001646 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29284 | supercontig
NIGP01001647 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26086 | supercontig
NIGP01001648 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26261 | supercontig
NIGP01001649 | Aedes_aegypti_LVP_AGWG | AaegL5 | 21913 | supercontig
NIGP01001650 | Aedes_aegypti_LVP_AGWG | AaegL5 | 64444 | supercontig
NIGP01001651 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20527 | supercontig
NIGP01001652 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22918 | supercontig
NIGP01001653 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28071 | supercontig
NIGP01001654 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22213 | supercontig
NIGP01001655 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33180 | supercontig
NIGP01001656 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30508 | supercontig
NIGP01001657 | Aedes_aegypti_LVP_AGWG | AaegL5 | 8127 | supercontig
NIGP01001658 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2000 | supercontig
NIGP01001659 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28255 | supercontig
NIGP01001660 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36073 | supercontig
NIGP01001661 | Aedes_aegypti_LVP_AGWG | AaegL5 | 76727 | supercontig
NIGP01001662 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29144 | supercontig
NIGP01001663 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25076 | supercontig
NIGP01001664 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23811 | supercontig
NIGP01001665 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28995 | supercontig
NIGP01001666 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25271 | supercontig
NIGP01001667 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32379 | supercontig
NIGP01001668 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20788 | supercontig
NIGP01001669 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25103 | supercontig
NIGP01001670 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22017 | supercontig
NIGP01001671 | Aedes_aegypti_LVP_AGWG | AaegL5 | 129596 | supercontig
NIGP01001672 | Aedes_aegypti_LVP_AGWG | AaegL5 | 53762 | supercontig
NIGP01001673 | Aedes_aegypti_LVP_AGWG | AaegL5 | 41832 | supercontig
NIGP01001674 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33973 | supercontig
NIGP01001675 | Aedes_aegypti_LVP_AGWG | AaegL5 | 9180 | supercontig
NIGP01001676 | Aedes_aegypti_LVP_AGWG | AaegL5 | 43694 | supercontig
NIGP01001677 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36449 | supercontig
NIGP01001678 | Aedes_aegypti_LVP_AGWG | AaegL5 | 104686 | supercontig
NIGP01001679 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22748 | supercontig
NIGP01001680 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31376 | supercontig
NIGP01001681 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34664 | supercontig
NIGP01001682 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27386 | supercontig
NIGP01001683 | Aedes_aegypti_LVP_AGWG | AaegL5 | 45899 | supercontig
NIGP01001684 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32305 | supercontig
NIGP01001685 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27916 | supercontig
NIGP01001686 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33293 | supercontig
NIGP01001687 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25858 | supercontig
NIGP01001688 | Aedes_aegypti_LVP_AGWG | AaegL5 | 49915 | supercontig
NIGP01001689 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28827 | supercontig
NIGP01001690 | Aedes_aegypti_LVP_AGWG | AaegL5 | 52575 | supercontig
NIGP01001691 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38189 | supercontig
NIGP01001692 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33853 | supercontig
NIGP01001693 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33629 | supercontig
NIGP01001694 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28463 | supercontig
NIGP01001695 | Aedes_aegypti_LVP_AGWG | AaegL5 | 63362 | supercontig
NIGP01001696 | Aedes_aegypti_LVP_AGWG | AaegL5 | 71963 | supercontig
NIGP01001697 | Aedes_aegypti_LVP_AGWG | AaegL5 | 57807 | supercontig
NIGP01001698 | Aedes_aegypti_LVP_AGWG | AaegL5 | 79242 | supercontig
NIGP01001699 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32210 | supercontig
NIGP01001700 | Aedes_aegypti_LVP_AGWG | AaegL5 | 41450 | supercontig
NIGP01001701 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32204 | supercontig
NIGP01001702 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32179 | supercontig
NIGP01001703 | Aedes_aegypti_LVP_AGWG | AaegL5 | 66384 | supercontig
NIGP01001704 | Aedes_aegypti_LVP_AGWG | AaegL5 | 47155 | supercontig
NIGP01001705 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34868 | supercontig
NIGP01001706 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28100 | supercontig
NIGP01001707 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42637 | supercontig
NIGP01001708 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42203 | supercontig
NIGP01001709 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26501 | supercontig
NIGP01001710 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35933 | supercontig
NIGP01001711 | Aedes_aegypti_LVP_AGWG | AaegL5 | 43692 | supercontig
NIGP01001712 | Aedes_aegypti_LVP_AGWG | AaegL5 | 127642 | supercontig
NIGP01001713 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39974 | supercontig
NIGP01001714 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30598 | supercontig
NIGP01001715 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30634 | supercontig
NIGP01001716 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30554 | supercontig
NIGP01001717 | Aedes_aegypti_LVP_AGWG | AaegL5 | 64539 | supercontig
NIGP01001718 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25150 | supercontig
NIGP01001719 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34006 | supercontig
NIGP01001720 | Aedes_aegypti_LVP_AGWG | AaegL5 | 9845 | supercontig
NIGP01001721 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2000 | supercontig
NIGP01001722 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29300 | supercontig
NIGP01001723 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24115 | supercontig
NIGP01001724 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29484 | supercontig
NIGP01001725 | Aedes_aegypti_LVP_AGWG | AaegL5 | 133228 | supercontig
NIGP01001726 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33513 | supercontig
NIGP01001727 | Aedes_aegypti_LVP_AGWG | AaegL5 | 235911 | supercontig
NIGP01001728 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42908 | supercontig
NIGP01001729 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30396 | supercontig
NIGP01001730 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26091 | supercontig
NIGP01001731 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28927 | supercontig
NIGP01001732 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23951 | supercontig
NIGP01001733 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38371 | supercontig
NIGP01001734 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33276 | supercontig
NIGP01001735 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32484 | supercontig
NIGP01001736 | Aedes_aegypti_LVP_AGWG | AaegL5 | 56628 | supercontig
NIGP01001737 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42483 | supercontig
NIGP01001738 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32373 | supercontig
NIGP01001739 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40004 | supercontig
NIGP01001740 | Aedes_aegypti_LVP_AGWG | AaegL5 | 23451 | supercontig
NIGP01001741 | Aedes_aegypti_LVP_AGWG | AaegL5 | 63135 | supercontig
NIGP01001742 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27766 | supercontig
NIGP01001743 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36764 | supercontig
NIGP01001744 | Aedes_aegypti_LVP_AGWG | AaegL5 | 104027 | supercontig
NIGP01001745 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31690 | supercontig
NIGP01001746 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27285 | supercontig
NIGP01001747 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32134 | supercontig
NIGP01001748 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42999 | supercontig
NIGP01001749 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40856 | supercontig
NIGP01001750 | Aedes_aegypti_LVP_AGWG | AaegL5 | 77862 | supercontig
NIGP01001751 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3000 | supercontig
NIGP01001752 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38443 | supercontig
NIGP01001753 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2000 | supercontig
NIGP01001754 | Aedes_aegypti_LVP_AGWG | AaegL5 | 9223 | supercontig
NIGP01001755 | Aedes_aegypti_LVP_AGWG | AaegL5 | 72177 | supercontig
NIGP01001756 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31159 | supercontig
NIGP01001757 | Aedes_aegypti_LVP_AGWG | AaegL5 | 62881 | supercontig
NIGP01001758 | Aedes_aegypti_LVP_AGWG | AaegL5 | 53289 | supercontig
NIGP01001759 | Aedes_aegypti_LVP_AGWG | AaegL5 | 82055 | supercontig
NIGP01001760 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31876 | supercontig
NIGP01001761 | Aedes_aegypti_LVP_AGWG | AaegL5 | 34661 | supercontig
NIGP01001762 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29722 | supercontig
NIGP01001763 | Aedes_aegypti_LVP_AGWG | AaegL5 | 43342 | supercontig
NIGP01001764 | Aedes_aegypti_LVP_AGWG | AaegL5 | 52778 | supercontig
NIGP01001765 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32606 | supercontig
NIGP01001766 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29393 | supercontig
NIGP01001767 | Aedes_aegypti_LVP_AGWG | AaegL5 | 55569 | supercontig
NIGP01001768 | Aedes_aegypti_LVP_AGWG | AaegL5 | 63991 | supercontig
NIGP01001769 | Aedes_aegypti_LVP_AGWG | AaegL5 | 69440 | supercontig
NIGP01001770 | Aedes_aegypti_LVP_AGWG | AaegL5 | 131751 | supercontig
NIGP01001771 | Aedes_aegypti_LVP_AGWG | AaegL5 | 326068 | supercontig
NIGP01001772 | Aedes_aegypti_LVP_AGWG | AaegL5 | 30956 | supercontig
NIGP01001773 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26226 | supercontig
NIGP01001774 | Aedes_aegypti_LVP_AGWG | AaegL5 | 143028 | supercontig
NIGP01001775 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33562 | supercontig
NIGP01001776 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26925 | supercontig
NIGP01001777 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36134 | supercontig
NIGP01001778 | Aedes_aegypti_LVP_AGWG | AaegL5 | 35761 | supercontig
NIGP01001779 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27467 | supercontig
NIGP01001780 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1000 | supercontig
NIGP01001781 | Aedes_aegypti_LVP_AGWG | AaegL5 | 48734 | supercontig
NIGP01001782 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29295 | supercontig
NIGP01001783 | Aedes_aegypti_LVP_AGWG | AaegL5 | 37471 | supercontig
NIGP01001784 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24812 | supercontig
NIGP01001785 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39337 | supercontig
NIGP01001786 | Aedes_aegypti_LVP_AGWG | AaegL5 | 79414 | supercontig
NIGP01001787 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29006 | supercontig
NIGP01001788 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25118 | supercontig
NIGP01001789 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27219 | supercontig
NIGP01001790 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24831 | supercontig
NIGP01001791 | Aedes_aegypti_LVP_AGWG | AaegL5 | 43911 | supercontig
NIGP01001792 | Aedes_aegypti_LVP_AGWG | AaegL5 | 29374 | supercontig
NIGP01001793 | Aedes_aegypti_LVP_AGWG | AaegL5 | 97305 | supercontig
NIGP01001794 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28410 | supercontig
NIGP01001795 | Aedes_aegypti_LVP_AGWG | AaegL5 | 37712 | supercontig
NIGP01001796 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1500 | supercontig
NIGP01001797 | Aedes_aegypti_LVP_AGWG | AaegL5 | 1000 | supercontig
NIGP01001798 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27348 | supercontig
NIGP01001799 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28487 | supercontig
NIGP01001800 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28470 | supercontig
NIGP01001801 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31649 | supercontig
NIGP01001802 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33089 | supercontig
NIGP01001803 | Aedes_aegypti_LVP_AGWG | AaegL5 | 61248 | supercontig
NIGP01001804 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22332 | supercontig
NIGP01001805 | Aedes_aegypti_LVP_AGWG | AaegL5 | 41478 | supercontig
NIGP01001806 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31841 | supercontig
NIGP01001807 | Aedes_aegypti_LVP_AGWG | AaegL5 | 41943 | supercontig
NIGP01001808 | Aedes_aegypti_LVP_AGWG | AaegL5 | 129287 | supercontig
NIGP01001809 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2502 | supercontig
NIGP01001810 | Aedes_aegypti_LVP_AGWG | AaegL5 | 45675 | supercontig
NIGP01001811 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38655 | supercontig
NIGP01001812 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26406 | supercontig
NIGP01001813 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40422 | supercontig
NIGP01001814 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20911 | supercontig
NIGP01001815 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3500 | supercontig
NIGP01001816 | Aedes_aegypti_LVP_AGWG | AaegL5 | 60958 | supercontig
NIGP01001817 | Aedes_aegypti_LVP_AGWG | AaegL5 | 24177 | supercontig
NIGP01001818 | Aedes_aegypti_LVP_AGWG | AaegL5 | 16706 | supercontig
NIGP01001819 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42409 | supercontig
NIGP01001820 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28354 | supercontig
NIGP01001821 | Aedes_aegypti_LVP_AGWG | AaegL5 | 37932 | supercontig
NIGP01001822 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32932 | supercontig
NIGP01001823 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28261 | supercontig
NIGP01001824 | Aedes_aegypti_LVP_AGWG | AaegL5 | 28172 | supercontig
NIGP01001825 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33619 | supercontig
NIGP01001826 | Aedes_aegypti_LVP_AGWG | AaegL5 | 18020 | supercontig
NIGP01001827 | Aedes_aegypti_LVP_AGWG | AaegL5 | 31377 | supercontig
NIGP01001828 | Aedes_aegypti_LVP_AGWG | AaegL5 | 36993 | supercontig
NIGP01001829 | Aedes_aegypti_LVP_AGWG | AaegL5 | 8807 | supercontig
NIGP01001830 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32711 | supercontig
NIGP01001831 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33888 | supercontig
NIGP01001832 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27432 | supercontig
NIGP01001833 | Aedes_aegypti_LVP_AGWG | AaegL5 | 42393 | supercontig
NIGP01001834 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3000 | supercontig
NIGP01001835 | Aedes_aegypti_LVP_AGWG | AaegL5 | 19087 | supercontig
NIGP01001836 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25503 | supercontig
NIGP01001837 | Aedes_aegypti_LVP_AGWG | AaegL5 | 107667 | supercontig
NIGP01001838 | Aedes_aegypti_LVP_AGWG | AaegL5 | 38190 | supercontig
NIGP01001839 | Aedes_aegypti_LVP_AGWG | AaegL5 | 40741 | supercontig
NIGP01001840 | Aedes_aegypti_LVP_AGWG | AaegL5 | 25061 | supercontig
NIGP01001841 | Aedes_aegypti_LVP_AGWG | AaegL5 | 33873 | supercontig
NIGP01001842 | Aedes_aegypti_LVP_AGWG | AaegL5 | 39865 | supercontig
NIGP01001843 | Aedes_aegypti_LVP_AGWG | AaegL5 | 32625 | supercontig
NIGP01001844 | Aedes_aegypti_LVP_AGWG | AaegL5 | 172510 | supercontig
NIGP01001845 | Aedes_aegypti_LVP_AGWG | AaegL5 | 63991 | supercontig
NIGP01001846 | Aedes_aegypti_LVP_AGWG | AaegL5 | 70238 | supercontig
NIGP01001847 | Aedes_aegypti_LVP_AGWG | AaegL5 | 50042 | supercontig
NIGP01001848 | Aedes_aegypti_LVP_AGWG | AaegL5 | 4500 | supercontig
NIGP01001849 | Aedes_aegypti_LVP_AGWG | AaegL5 | 2000 | supercontig
NIGP01001850 | Aedes_aegypti_LVP_AGWG | AaegL5 | 22214 | supercontig
NIGP01001851 | Aedes_aegypti_LVP_AGWG | AaegL5 | 12024 | supercontig
NIGP01001852 | Aedes_aegypti_LVP_AGWG | AaegL5 | 74874 | supercontig
NIGP01001853 | Aedes_aegypti_LVP_AGWG | AaegL5 | 26135 | supercontig
NIGP01001854 | Aedes_aegypti_LVP_AGWG | AaegL5 | 27588 | supercontig
NIGP01001855 | Aedes_aegypti_LVP_AGWG | AaegL5 | 20708 | supercontig
NIGP01001856 | Aedes_aegypti_LVP_AGWG | AaegL5 | 107032 | supercontig
NIGP01001857 | Aedes_aegypti_LVP_AGWG | AaegL5 | 3000 | supercontig
NIGP01001858 | Aedes_aegypti_LVP_AGWG | AaegL5 | 55903 | supercontig
