"chr","start","end","width","Conc","Conc_All_Others","Conc_K27Ac","Fold","p.value","FDR"
"AaegL5_3",70181958,70200680,18723,6.09604303297048,6.31037824236757,5.6688925467167,0.641485695650877,0.00340707029213073,0.00900582322832216
"AaegL5_3",84450390,84485485,35096,6.44294221465164,6.11149510426594,6.85265110861497,-0.741156004349023,0.00344444309451809,0.00908689656841737
"AaegL5_1",181724095,181728707,4613,3.30652338334381,2.89267668723421,3.79092873919746,-0.898252051963242,0.00347428961217558,0.00914130048245026
"AaegL5_1",15496755,15502431,5677,2.48746657983313,2.85591198819209,1.58362697630605,1.27228501188604,0.00347854797119789,0.00914130048245026
"AaegL5_2",125939514,125943428,3915,4.85222238436245,5.14587289068695,4.20570236698693,0.94017052370002,0.00349757228960662,0.00917351648879415
"AaegL5_2",224933730,225042437,108708,8.52571845278301,8.8551661234609,7.76340071557244,1.09176540788846,0.003505109368085,0.00917553726471673
"AaegL5_2",245657815,245668563,10749,4.26964082402181,4.50677251191305,3.78396979319887,0.722802718714177,0.0035742875679627,0.00933860104461931
"AaegL5_2",414641382,414645152,3771,3.01793169508378,3.44200789276927,1.87633945932895,1.56566843344032,0.00360084282011428,0.00938989012322108
"AaegL5_3",373811951,373832408,20458,5.74626140591234,5.96341200531761,5.31205993682129,0.651352068496326,0.00368790224098579,0.00959845573661562
"AaegL5_1",147747938,147759589,11652,4.60127497688407,4.83848892973526,4.11538669332536,0.723102236409895,0.00372981091044899,0.00968893408921232
"AaegL5_1",153577912,153769116,191205,9.51066985413201,9.62686130914886,9.30278943979805,0.324071869350806,0.0037448607811707,0.00970942871752861
"AaegL5_3",110798853,111055012,256160,9.94147976654875,9.73586609942778,10.2194983091407,-0.483632209712901,0.00378064043948621,0.00978348938157119
"AaegL5_1",160808262,161128816,320555,10.3168327129995,10.1568640018146,10.5407850745648,-0.383921072750283,0.00379874604439125,0.00981161835465624
"AaegL5_2",245562601,245577476,14876,6.06075745577361,5.80846404732386,6.39040099747434,-0.58193695015048,0.00386417269912831,0.00996163152094676
"AaegL5_2",89500665,89507274,6610,3.68852374649138,4.04048901188173,2.84666202978763,1.1938269820941,0.00400807014585651,0.0103129850432285
"AaegL5_3",404088256,404113535,25280,6.85359924118762,7.08433226062133,6.38468947895992,0.699642781661414,0.00406557180163968,0.0104222491978824
"AaegL5_3",88139308,88143022,3715,4.46987100658232,4.11613713431789,4.90059539470147,-0.784458260383579,0.0040659069510913,0.0104222491978824
"AaegL5_2",251414462,251419005,4544,3.1527809842274,2.72182323991286,3.65171528918128,-0.929892049268421,0.00413854656081875,0.0105884323329627
"AaegL5_3",290310626,290313465,2840,4.03901031563061,3.49067322398073,4.62964340026929,-1.13897017628856,0.00416165114024913,0.0106274933073029
"AaegL5_1",158017181,158018824,1644,2.13946773852876,1.60142078127425,2.72257839014604,-1.12115760887179,0.00426826311326781,0.0108434749696645
"AaegL5_2",306396182,306445462,49281,7.23498309391997,6.96965755435512,7.57842780709665,-0.608770252741532,0.00426827706887797,0.0108434749696645
"AaegL5_1",21619975,21640283,20309,5.32741437751651,5.53973758322054,4.90527343486756,0.634464148352978,0.00427021801902716,0.0108434749696645
"AaegL5_2",78691497,78788268,96772,8.73933167043719,8.56296697235149,8.98313714723813,-0.420170174886641,0.00431313767518159,0.0109319900701799
"AaegL5_2",649960,724389,74430,8.38141303898964,8.23285825076289,8.59124569128434,-0.358387440521454,0.00449631395815994,0.0113750032225091
"AaegL5_2",420610292,420623411,13120,4.40669098239732,4.69909841889403,3.76398052159852,0.935117897295505,0.00453118198782752,0.0114418673659108
"AaegL5_3",130857555,130870028,12474,4.8019329050054,4.33722757315169,5.32861222507597,-0.991384651924283,0.00457949313503423,0.0115423655968521
"NIGP01000414",36649,65940,29292,4.93505800894435,5.23040537868402,4.28331610346468,0.947089275219342,0.00462767908685399,0.0116421759587644
"AaegL5_2",263670096,263680016,9921,5.62735605698131,5.25507692308272,6.07509636615958,-0.82001944307686,0.00464926548298632,0.0116748222128323
"AaegL5_3",132007603,132055164,47562,7.1764155294123,6.98675935314417,7.43595503891143,-0.44919568576726,0.00466355059379427,0.0116890473293623
"AaegL5_3",185543475,185598664,55190,7.93451582472735,7.76567286561407,8.16927548320627,-0.4036026175922,0.00468387606332053,0.0117183319960565
"AaegL5_1",132450834,132481546,30713,6.7479506609134,6.93111192927046,6.39578934488479,0.535322584385678,0.00474235771584018,0.0118427938539213
"AaegL5_3",154218556,154226341,7786,3.66008150215613,3.9736912269393,2.95050243385537,1.02318879308392,0.00481327898087964,0.0119978056949867
"AaegL5_3",79287927,79304224,16298,4.97836733702591,5.33148776507581,4.13226965733474,1.19921810774107,0.00485936185505147,0.0120904489457794
"AaegL5_3",220152157,220371879,219723,9.92947016099447,9.79682357188461,10.119199176043,-0.32237560415844,0.0049216389907941,0.0122229715595546
"AaegL5_3",370308559,370318406,9848,3.81552164459246,4.11632932505533,3.14680456445914,0.969524760596189,0.00512244094625516,0.0126984093658537
"AaegL5_3",88150476,88155491,5016,4.01932818727597,3.61461391262338,4.49584736002026,-0.881233447396886,0.00517562257216109,0.0127950473986926
"AaegL5_3",90758244,90766240,7997,5.01938808072899,4.65187770498894,5.46279282989263,-0.810915124903688,0.00518029573885123,0.0127950473986926
"AaegL5_1",267906592,267915833,9242,3.85756868191489,4.21469403274562,2.99666135001609,1.21803268272953,0.00526610339603206,0.012976149088327
"AaegL5_2",253315182,253321914,6733,3.47127254243309,3.81705556558695,2.65181541327841,1.16524015230854,0.00527275674606797,0.012976149088327
"AaegL5_1",241687876,241988695,300820,9.71301075750005,9.57467412171992,9.90998819464418,-0.335314072924255,0.00530304258793411,0.0130270394007947
"AaegL5_3",274415883,274546691,130809,8.42379587858565,8.29281909940384,8.61138537713477,-0.31856627773093,0.00533258287364603,0.0130759174984883
"AaegL5_1",131707686,131710546,2861,3.60482453447146,3.91972390766097,2.89104373538924,1.02868017227172,0.00536494176103694,0.0131315181010218
"AaegL5_2",18480105,18488443,8339,4.97890225579855,4.66656655417476,5.37007716160622,-0.703510607431456,0.0053757082208003,0.0131341627881175
"AaegL5_3",84705383,84736554,31172,6.60139832674855,6.38388938466057,6.89290914193532,-0.509019757274753,0.00542413349316137,0.0131941773016631
"AaegL5_1",177346979,177365067,18089,5.42306550336141,5.6704975784395,4.90983623479889,0.760661343640607,0.00542420122273841,0.0131941773016631
"AaegL5_1",229830413,229833832,3420,3.15026234936237,3.46549939899231,2.43537873915918,1.03012065983313,0.00542946234094984,0.0131941773016631
"AaegL5_3",199255596,199304607,49012,7.00732211383946,7.17515849536438,6.69008238747753,0.485076107886849,0.00548633683555698,0.0133085380125497
"AaegL5_3",64945987,64963603,17617,5.53782809411322,5.21875381091208,5.93559328953031,-0.716839478618233,0.00550310627498262,0.0133253787658508
"AaegL5_1",70123829,70128248,4420,3.91805870784579,4.17325974751161,3.38355623662065,0.789703510890962,0.00555344075013204,0.0134232899414956
"AaegL5_2",365893164,365921025,27862,6.91415771116529,7.06453126420978,6.6352750315093,0.429256232700482,0.00559665545018298,0.0135036740043561
"AaegL5_3",92245333,92249388,4056,3.04461071769758,3.35913483318321,2.33205417513268,1.02708065805053,0.00561161192429918,0.0135089038156489
"AaegL5_2",436285394,436290173,4780,4.6877559947787,4.4053473979992,5.04890956683394,-0.643562168834745,0.00561874760473893,0.0135089038156489
"AaegL5_2",61641771,61654551,12781,5.16593791172719,4.86983963105276,5.54097920612631,-0.671139575073545,0.00568774642487043,0.0136139465244408
"AaegL5_3",294629016,294635785,6770,4.51395488361129,4.75487676906233,4.01822726790486,0.736649501157466,0.00569182029677757,0.0136139465244408
"AaegL5_1",68833521,68841218,7698,4.23738352336118,4.57386527572741,3.45081726004954,1.12304801567788,0.00569255728566219,0.0136139465244408
"AaegL5_2",312321747,312325364,3618,4.03514353778162,4.29053928618189,3.50010237490293,0.790436911278953,0.00571829532497905,0.0136514233462528
"AaegL5_3",281450050,281727237,277188,9.82726960116399,9.7138044715976,9.99207603474349,-0.278271563145889,0.00584684243898675,0.0139337756542461
"NIGP01001877",100394,106839,6446,4.14919803020851,3.83931668472511,4.53795740420197,-0.698640719476868,0.0058785256761982,0.0139624875942535
"AaegL5_2",210976084,210990365,14282,5.35021310403679,5.54199160869426,4.97786961206309,0.564121996631178,0.00587948408283094,0.0139624875942535
"AaegL5_2",276862516,276885203,22688,6.2521092312249,6.46397635063165,5.83110048212912,0.632875868502532,0.00602424690726896,0.014281256654295
"AaegL5_2",152781794,152811408,29615,5.74546852968072,6.07197253897986,4.99314420812862,1.07882833085125,0.00613322770493368,0.0145142351970158
"AaegL5_2",32983959,33002842,18884,5.34278319571085,5.56116740515186,4.9054769718338,0.655690433318059,0.00619625867218078,0.0146378514973469
"AaegL5_2",87597757,87604764,7008,4.28588080532096,4.59995401969563,3.57479350817813,1.0251605115175,0.00622821697782436,0.0146877603859649
"AaegL5_3",211214242,211228857,14616,5.54666032281175,5.31460829437793,5.8543490304987,-0.53974073612077,0.00627153089581762,0.014764228983904
"AaegL5_1",13555317,13833872,278556,9.85715100647571,9.73489825244761,10.0334698816258,-0.298571629178145,0.00628899332348944,0.0147796792836251
"AaegL5_2",454390089,454392493,2405,2.54703210804528,2.08658841800723,3.07027252839084,-0.983684110383617,0.00633798730576369,0.0148666907670023
"AaegL5_3",64800657,64845254,44598,6.95684983021244,6.75096259095446,7.23518135220793,-0.484218761253465,0.00635564288253659,0.0148666907670023
"AaegL5_3",155828881,155989174,160294,8.43409947349908,8.56275613114466,8.20092292747862,0.361833203666039,0.00635890903013372,0.0148666907670023
"NIGP01001771",1199,12730,11532,10.1472018411061,10.4763084381928,9.38604661173506,1.09026182645776,0.00642000568283534,0.0149795053981123
"AaegL5_2",193564915,193585360,20446,5.18273746661564,5.37748402248485,4.80334840909694,0.574135613387909,0.00642925674166766,0.0149795053981123
"AaegL5_3",380306369,380346201,39833,7.25926324749653,7.43420335083297,6.9259870229265,0.508216327906471,0.00644335519718387,0.0149866031687501
"AaegL5_3",322217194,322221035,3842,2.70709364828737,3.03977826595293,1.93368248579262,1.1060957801603,0.00678855428759648,0.0157624650924329
"AaegL5_2",20516244,20521410,5167,3.770068295876,4.02104869709256,3.24717600019061,0.77387269690195,0.00695470084337593,0.0161206399036201
"AaegL5_2",317860002,317870893,10892,4.12505770203332,4.43880679201858,3.415025345911,1.02378144610758,0.00714093629776438,0.0165240778494343
"AaegL5_3",68542732,68545783,3052,2.80005425503066,3.10430609053402,2.12049270209662,0.983813388437398,0.00718805499182857,0.0165923673924708
"AaegL5_1",272135388,272142260,6873,5.80213861935838,6.01971351681074,5.3668703282911,0.652843188519642,0.00719492037372628,0.0165923673924708
"AaegL5_3",163447506,163456689,9184,4.21377265474632,4.4616062102815,3.69945447968381,0.762151730597694,0.00730254914179389,0.0168119807067445
"AaegL5_1",158571413,158588092,16680,5.13739174104341,5.43016367541993,4.49356560883552,0.936598066584413,0.00732743994489514,0.0168406924835217
"AaegL5_2",141764404,141802562,38159,7.12363715113867,6.82327296317357,7.50295223279126,-0.679679269617696,0.00738896948377003,0.0169533716074317
"AaegL5_1",151163576,151280195,116620,8.33399706184121,8.49221311630938,8.03807172967245,0.454141386636936,0.00754048537722176,0.0172717874518796
"AaegL5_3",313522566,313528439,5874,6.20236781653551,6.43745422027049,5.72208369996741,0.715370520303085,0.00756969504406632,0.0173094544346609
"AaegL5_3",197214343,197223588,9246,6.05712648487814,5.87848913944503,6.30364476184531,-0.425155622400282,0.00767893002751752,0.0175296786486764
"AaegL5_3",142341243,142345437,4195,2.9185513853308,3.2449956478401,2.16642897239987,1.07856667544023,0.00775126790531719,0.0176650744195128
"AaegL5_2",306363445,306389241,25797,6.50987897501141,6.31243655688328,6.77849018984051,-0.466053632957232,0.0078025768538371,0.0177521714996697
"AaegL5_3",287966413,287969852,3440,2.81821336875195,3.12194891877096,2.14028428051244,0.981664638258516,0.00804222538173945,0.0182667631786243
"AaegL5_1",281262191,281384023,121833,8.19109553866984,8.02717633368052,8.41987713214185,-0.39270079846133,0.0080837894110108,0.0183304656209543
"AaegL5_2",222512548,222531037,18490,6.45264583329241,6.68004341031938,5.99236754851603,0.687675861803351,0.00835273771893324,0.018908701747702
"AaegL5_2",380880950,380886218,5269,4.47870622043297,4.18865419763323,4.847646503302,-0.658992305668773,0.00840551724622553,0.0189964689764697
"NIGP01000727",344667,349801,5135,3.13398608080308,3.49361664524815,2.26371575469708,1.22990089055107,0.00844617008071035,0.0190565834100553
"AaegL5_2",374678150,374682095,3946,3.51522379084231,3.80982203810882,2.86579030543204,0.944031732676779,0.00848086759514206,0.0191030838189579
"AaegL5_3",38217050,38224650,7601,4.41979830158858,4.70013883180122,3.81338930172541,0.886749530075807,0.00861970323721484,0.0193509889832536
"AaegL5_2",247095676,247350918,255243,10.0021348969903,10.1023087103333,9.82581227872503,0.276496431608267,0.00862830252874004,0.0193509889832536
"AaegL5_2",432219667,432228686,9020,4.93689120959505,5.18164550966479,4.4308960270959,0.750749482568892,0.00863373771007996,0.0193509889832536
"AaegL5_2",413750400,414220778,470379,10.3605121793127,10.2166548499592,10.5644605940955,-0.347805744136279,0.00878651562112295,0.0196609161423147
"AaegL5_1",171444909,171490124,45216,6.92570502020226,6.76800648521049,7.14686889125503,-0.378862406044544,0.00880723101703848,0.019663603627797
"AaegL5_2",337526791,337533595,6805,3.89249758754766,3.55302641493354,4.3098456586722,-0.756819243738662,0.00881671903075263,0.019663603627797
"AaegL5_3",25369118,25389181,20064,4.88621785987427,5.18545938613182,4.22239673799587,0.963062648135954,0.00884223703009964,0.0196881336827834
"AaegL5_2",48214632,48251701,37070,6.65016844709686,6.41471615593764,6.96159034907398,-0.546874193136343,0.00898214772978301,0.0199668726583373
"AaegL5_3",170422742,170471063,48322,7.62616734520416,7.45923749980514,7.85860960362073,-0.399372103815582,0.00904840202806001,0.020081232651472
"AaegL5_2",387221981,387254749,32769,6.38427306327257,6.06612157068083,6.78113936743602,-0.715017796755187,0.00970043297486584,0.0214931161992125
"AaegL5_1",105449580,105459637,10058,5.23854634925254,4.91375329702101,5.6418569964963,-0.728103699475287,0.00975107404169082,0.0215700756941807
"AaegL5_2",298467507,298474219,6713,3.79055199297553,4.0654839952003,3.20002592408514,0.865458071115157,0.00986612601582361,0.0217890340023727
"NIGP01000637",1021,51737,50717,9.149804951774,8.845020417587,9.53352197765742,-0.688501560070417,0.00997970050431761,0.0220040225753735
"AaegL5_2",474409796,474421642,11847,7.27902287386686,7.51010765486558,6.8091986354276,0.700909019437981,0.0100164096926821,0.0220491096481769
"AaegL5_2",461774919,461787272,12354,4.94256816600939,4.65326133629642,5.31075294234099,-0.657491606044564,0.0101485226288586,0.0223037223415433
"AaegL5_3",90786756,90801387,14632,5.37287130607136,5.141554856004,5.67974997944498,-0.53819512344098,0.0101713422141004,0.0223177023338513
"AaegL5_1",14583149,14737237,154089,8.60154968016323,8.7637794274007,8.29678728438535,0.466992143015355,0.0103296204829675,0.022628377019231
"AaegL5_2",249460343,249464115,3773,3.35090065636906,3.61854609111966,2.78140781282102,0.837138278298638,0.0103483641404843,0.0226328738298334
"NIGP01001933",29781,32949,3169,4.38784755054606,4.67107507283957,3.77286366378712,0.898211409052456,0.0105187555912615,0.0229684904698077
"AaegL5_1",85822513,86165878,343366,10.0697307304063,9.91385555018569,10.2886478511564,-0.374792300970695,0.0105614059043386,0.0230245440615484
"AaegL5_2",438538241,438548206,9966,5.53230550751385,5.31810551490588,5.82008692021731,-0.501981405311439,0.0107874821966567,0.023479656273943
"AaegL5_3",313630855,313636713,5859,3.08465902475374,3.51951087098594,1.89090812267457,1.62860274831136,0.0108592479590596,0.0235979811418026
